TIMESTAMP,FORECAST,POWER
20131104 10:00,,0.3721897757089
20131104 11:00,,0.4331237734079
20131104 12:00,,0.4834419682973
20131104 13:00,,0.532762093383
20131104 14:00,,0.5738582096267001
20131104 15:00,,0.5958537867087
20131104 16:00,,0.6217272653747
20131104 17:00,,0.662584763309
20131104 18:00,,0.652447780454
20131104 19:00,,0.6232617087808001
20131104 20:00,,0.5987664893432
20131104 21:00,,0.6810582680349
20131104 22:00,,0.7547755769023999
20131104 23:00,,0.7658643947021999
20131105 0:00,,0.6695100221065
20131105 1:00,,0.4696845548329
20131105 2:00,,0.3639901243661
20131105 3:00,,0.233928642032
20131105 4:00,,0.170232414364
20131105 5:00,,0.11353968225439999
20131105 6:00,,0.06958726321800654
20131105 7:00,,0.06293066388660654
20131105 8:00,,0.1253007170847
20131105 9:00,,0.2237192318745
20131105 10:00,,0.3538665037199
20131105 11:00,,0.3452490115372
20131105 12:00,,0.32667200945210007
20131105 13:00,,0.3369830074392
20131105 14:00,,0.35044819560710005
20131105 15:00,,0.35116794867140005
20131105 16:00,,0.3126001662399
20131105 17:00,,0.2929587442923
20131105 18:00,,0.3084668137364999
20131105 19:00,,0.34044806081629997
20131105 20:00,,0.3640535926095
20131105 21:00,,0.4381458969844
20131105 22:00,,0.46318200280359995
20131105 23:00,,0.5311249667519
20131106 0:00,,0.5283828205316
20131106 1:00,,0.3987934384104
20131106 2:00,,0.31975463588499997
20131106 3:00,,0.2447410229672
20131106 4:00,,0.2130364023569
20131106 5:00,,0.21554006865220002
20131106 6:00,,0.2093204593639
20131106 7:00,,0.1973672315869
20131106 8:00,,0.12106796125259998
20131106 9:00,,0.12232085475010002
20131106 10:00,,0.0891328313136
20131106 11:00,,0.24347982638899998
20131106 12:00,,0.2072790068638
20131106 13:00,,0.39404040113679994
20131106 14:00,,0.49828067826469996
20131106 15:00,,0.5489981219230001
20131106 16:00,,0.505899940693
20131106 17:00,,0.38278249344020004
20131106 18:00,,0.19618178713830003
20131106 19:00,,0.1424838970574
20131106 20:00,,0.17013260666479998
20131106 21:00,,0.2456050195885
20131106 22:00,,0.0973020829583
20131106 23:00,,0.06965118076230653
20131107 0:00,,0.214892230688
20131107 1:00,,0.377554302505
20131107 2:00,,0.4569231785339
20131107 3:00,,0.3645652834186
20131107 4:00,,0.41514210488520004
20131107 5:00,,0.5348458430684
20131107 6:00,,0.6507202365124001
20131107 7:00,,0.8325196694946001
20131107 8:00,,0.7734214217675
20131107 9:00,,0.4392085025697
20131107 10:00,,0.08300808741510653
20131107 11:00,,0.05421847704940654
20131107 12:00,,0.3845554796741
20131107 13:00,,0.4100556054788999
20131107 14:00,,0.464197368894
20131107 15:00,,0.2066508392925
20131107 16:00,,0.6233157956216
20131107 17:00,,0.6952273956722
20131107 18:00,,0.7536291767012001
20131107 19:00,,0.6972026230184001
20131107 20:00,,0.7306578816361
20131107 21:00,,0.7243485739192
20131107 22:00,,0.7959964280574
20131107 23:00,,0.8302938598544
20131108 0:00,,0.8417406886884999
20131108 1:00,,0.8331484930451
20131108 2:00,,0.8328917445459
20131108 3:00,,0.8331484930451
20131108 4:00,,0.8444396660797999
20131108 5:00,,0.8462555443733
20131108 6:00,,0.8267977256393999
20131108 7:00,,0.7945742289991999
20131108 8:00,,0.7542112190435
20131108 9:00,,0.6601466949432999
20131108 10:00,,0.5745318895803999
20131108 11:00,,0.4800751590525
20131108 12:00,,0.40049128356389996
20131108 13:00,,0.3762717641348
20131108 14:00,,0.35625342367250007
20131108 15:00,,0.23557026167190004
20131108 16:00,,0.1769704809317
20131108 17:00,,0.18478332913989998
20131108 18:00,,0.2103460695151
20131108 19:00,,0.17653854103010003
20131108 20:00,,0.1622439973411
20131108 21:00,,0.2733633666993
20131108 22:00,,0.43162798785049994
20131108 23:00,,0.4832927554724
20131109 0:00,,0.45406091621430006
20131109 1:00,,0.452690386758
20131109 2:00,,0.47793158944700004
20131109 3:00,,0.534615324755
20131109 4:00,,0.5992280004324
20131109 5:00,,0.6143884385901001
20131109 6:00,,0.6232765267240999
20131109 7:00,,0.6279282448506
20131109 8:00,,0.6658209248417001
20131109 9:00,,0.6328008680487001
20131109 10:00,,0.501580793286
20131109 11:00,,0.431202652672
20131109 12:00,,0.38497669027090003
20131109 13:00,,0.38618364724590004
20131109 14:00,,0.48840183674189996
20131109 15:00,,0.46937803278089996
20131109 16:00,,0.40745690306000004
20131109 17:00,,0.39521286078909995
20131109 18:00,,0.3930516336589
20131109 19:00,,0.3878693073584
20131109 20:00,,0.39839095467499996
20131109 21:00,,0.47221104561300004
20131109 22:00,,0.5733226681292
20131109 23:00,,0.5738360141628
20131110 0:00,,0.5131391664571999
20131110 1:00,,0.5769967632370999
20131110 2:00,,0.5659376460237
20131110 3:00,,0.5381201592323
20131110 4:00,,0.5381463265161
20131110 5:00,,0.5737326749585
20131110 6:00,,0.5958023507431999
20131110 7:00,,0.5974962079012001
20131110 8:00,,0.5782427015572
20131110 9:00,,0.4067222691503
20131110 10:00,,0.3703552172815999
20131110 11:00,,0.4119903490177
20131110 12:00,,0.5596856870720001
20131110 13:00,,0.47622143344979995
20131110 14:00,,0.4139553934082
20131110 15:00,,0.38373889328280003
20131110 16:00,,0.36446464001979995
20131110 17:00,,0.29667792225149997
20131110 18:00,,0.22476844829369996
20131110 19:00,,0.1775002156646
20131110 20:00,,0.1955312803269
20131110 21:00,,0.2643603024674
20131110 22:00,,0.31705461611560004
20131110 23:00,,0.42592373566729996
20131111 0:00,,0.4662210470508
20131111 1:00,,0.3944144351394
20131111 2:00,,0.3982472862231
20131111 3:00,,0.4572034883717
20131111 4:00,,0.48261171417260007
20131111 5:00,,0.5058188598548
20131111 6:00,,0.5197628661803001
20131111 7:00,,0.5376227022755
20131111 8:00,,0.48403205312529995
20131111 9:00,,0.301875911181
20131111 10:00,,0.2150187807761
20131111 11:00,,0.38697954782419997
20131111 12:00,,0.4131961647683
20131111 13:00,,0.2835711773468
20131111 14:00,,0.1992086014158
20131111 15:00,,0.1265867510159
20131111 16:00,,0.09683260846050001
20131111 17:00,,0.0950042324136
20131111 18:00,,0.09661032133910001
20131111 19:00,,0.0925091747232
20131111 20:00,,0.0884946443328
20131111 21:00,,0.1320261493124
20131111 22:00,,0.1921649653138
20131111 23:00,,0.35261658459399997
20131112 0:00,,0.39970137665870004
20131112 1:00,,0.4522933395635
20131112 2:00,,0.467317260343
20131112 3:00,,0.50539841307
20131112 4:00,,0.5279899518353001
20131112 5:00,,0.549212238957
20131112 6:00,,0.5788186154352
20131112 7:00,,0.5989538729746
20131112 8:00,,0.6279282448506
20131112 9:00,,0.6262250709893
20131112 10:00,,0.5718164066721
20131112 11:00,,0.4630994302863
20131112 12:00,,0.38642103087659996
20131112 13:00,,0.3180465286997
20131112 14:00,,0.2463549027701
20131112 15:00,,0.1996841145175
20131112 16:00,,0.1632889094577
20131112 17:00,,0.14335600805260001
20131112 18:00,,0.13196829733020002
20131112 19:00,,0.1119216778693
20131112 20:00,,0.08756575069120001
20131112 21:00,,0.2125325473556
20131112 22:00,,0.11370316487540001
20131112 23:00,,0.05685107472740653
20131113 0:00,,0.05421847704940654
20131113 1:00,,0.05421847704940654
20131113 2:00,,0.055043806836406535
20131113 3:00,,0.0923144117743
20131113 4:00,,0.19536768088759998
20131113 5:00,,0.2893158396522
20131113 6:00,,0.3678877736241
20131113 7:00,,0.3845429621516
20131113 8:00,,0.39971516120989997
20131113 9:00,,0.4003150677554
20131113 10:00,,0.5360492325942
20131113 11:00,,0.5031781657747
20131113 12:00,,0.38532860069810004
20131113 13:00,,0.3137324404212
20131113 14:00,,0.3514088817793
20131113 15:00,,0.41294124043020003
20131113 16:00,,0.4079473958532
20131113 17:00,,0.38860499263209997
20131113 18:00,,0.37313837568739994
20131113 19:00,,0.3822178390423
20131113 20:00,,0.38875673052799997
20131113 21:00,,0.41483375867179995
20131113 22:00,,0.39556744905019997
20131113 23:00,,0.2621121176434
20131114 0:00,,0.1003380180435
20131114 1:00,,0.06097622299660653
20131114 2:00,,0.22635776032430002
20131114 3:00,,0.44560521728200003
20131114 4:00,,0.535790992416
20131114 5:00,,0.5048092987317999
20131114 6:00,,0.4328244311844
20131114 7:00,,0.3831641925162
20131114 8:00,,0.31117935102850003
20131114 9:00,,0.139309658173
20131114 10:00,,0.1745723374433
20131114 11:00,,0.2768429324952
20131114 12:00,,0.5581961827406001
20131114 13:00,,0.6235454063474001
20131114 14:00,,0.6230284407457
20131114 15:00,,0.6011558175486
20131114 16:00,,0.5377779177601999
20131114 17:00,,0.47812705330480004
20131114 18:00,,0.5338546044356001
20131114 19:00,,0.5504797365309999
20131114 20:00,,0.549214657993
20131114 21:00,,0.6009115146837001
20131114 22:00,,0.6363133765855
20131114 23:00,,0.6824213121381
20131115 0:00,,0.6525170356928
20131115 1:00,,0.5060184213371001
20131115 2:00,,0.30883692084989994
20131115 3:00,,0.06036024945140655
20131115 4:00,,0.05421847704940654
20131115 5:00,,0.05421847704940654
20131115 6:00,,0.05421847704940654
20131115 7:00,,0.05421847704940654
20131115 8:00,,0.07885693361030655
20131115 9:00,,0.06451719923740655
20131115 10:00,,0.06785686172260653
20131115 11:00,,0.09690432586829999
20131115 12:00,,0.2266945293118
20131115 13:00,,0.4816637522014
20131115 14:00,,0.6998244024299001
20131115 15:00,,0.6948738228315001
20131115 16:00,,0.6749018933545
20131115 17:00,,0.6456411325973
20131115 18:00,,0.6224568581282999
20131115 19:00,,0.6228902717368
20131115 20:00,,0.6228557654284
20131115 21:00,,0.6206443693614001
20131115 22:00,,0.6392779626896999
20131115 23:00,,0.5987068311716001
20131116 0:00,,0.5201779752706
20131116 1:00,,0.3122461351123
20131116 2:00,,0.20259797455080003
20131116 3:00,,0.2117226375752
20131116 4:00,,0.2609446003002
20131116 5:00,,0.37366501922969997
20131116 6:00,,0.4408259857662
20131116 7:00,,0.49921027281560004
20131116 8:00,,0.5336503522523001
20131116 9:00,,0.4540431059271
20131116 10:00,,0.3941021889947
20131116 11:00,,0.39501010927049995
20131116 12:00,,0.4693780327809
20131116 13:00,,0.45608536716820003
20131116 14:00,,0.4006166834415
20131116 15:00,,0.36953403903490006
20131116 16:00,,0.3003819857291001
20131116 17:00,,0.2663619648805
20131116 18:00,,0.276149023218
20131116 19:00,,0.28538314492539996
20131116 20:00,,0.3120777820697
20131116 21:00,,0.39571511628
20131116 22:00,,0.46232400884200003
20131116 23:00,,0.4725432317314
20131117 0:00,,0.40086700693809996
20131117 1:00,,0.27895878023610005
20131117 2:00,,0.2637888546406
20131117 3:00,,0.22837773624170002
20131117 4:00,,0.19157035153279997
20131117 5:00,,0.17249921821660003
20131117 6:00,,0.1777829966572
20131117 7:00,,0.201873683548
20131117 8:00,,0.22514149383520002
20131117 9:00,,0.1178045720862
20131117 10:00,,0.1844256586752
20131117 11:00,,0.246023345673
20131117 12:00,,0.22789288666780003
20131117 13:00,,0.1988906761074
20131117 14:00,,0.185677186298
20131117 15:00,,0.16210699651439997
20131117 16:00,,0.13961476941989998
20131117 17:00,,0.1155345512383
20131117 18:00,,0.12338478128040001
20131117 19:00,,0.17653854103010003
20131117 20:00,,0.170584774092
20131117 21:00,,0.2393632507808
20131117 22:00,,0.2760284398458
20131117 23:00,,0.4148337586718
20131118 0:00,,0.36715834261880004
20131118 1:00,,0.3252346330094
20131118 2:00,,0.2735466275454
20131118 3:00,,0.2474419323523
20131118 4:00,,0.2266850490631
20131118 5:00,,0.2017336274745
20131118 6:00,,0.18988616512679998
20131118 7:00,,0.1932901135829
20131118 8:00,,0.2324630225361
20131118 9:00,,0.22214408180800002
20131118 10:00,,0.2148940368776
20131118 11:00,,0.2020983699354
20131118 12:00,,0.05421847704940654
20131118 13:00,,0.2268958790116
20131118 14:00,,0.1918304248586
20131118 15:00,,0.2025661281035
20131118 16:00,,0.2887455869655
20131118 17:00,,0.3509652061388
20131118 18:00,,0.36707051328139995
20131118 19:00,,0.3725555515616
20131118 20:00,,0.3714374932599
20131118 21:00,,0.42318380000729994
20131118 22:00,,0.4635034416446
20131118 23:00,,0.5955679055399999
20131119 0:00,,0.6793809379607
20131119 1:00,,0.6090149707065
20131119 2:00,,0.5572997915255
20131119 3:00,,0.48282127709269995
20131119 4:00,,0.474732612056
20131119 5:00,,0.461514287768
20131119 6:00,,0.4382115038999
20131119 7:00,,0.4383241705903
20131119 8:00,,0.36666223356440003
20131119 9:00,,0.10965331044900001
20131119 10:00,,0.49742893857160003
20131119 11:00,,0.4004315624897
20131119 12:00,,0.3986756676617
20131119 13:00,,0.5338853545887
20131119 14:00,,0.5763984292447999
20131119 15:00,,0.3838352233926
20131119 16:00,,0.4612324233491
20131119 17:00,,0.4515692192946
20131119 18:00,,0.3838060368076
20131119 19:00,,0.27271603195219996
20131119 20:00,,0.3660584001292
20131119 21:00,,0.25685453344389997
20131119 22:00,,0.3709269436751
20131119 23:00,,0.3890756982145
20131120 0:00,,0.46773072499199997
20131120 1:00,,0.158113529349
20131120 2:00,,0.1560519661416
20131120 3:00,,0.3314794930076
20131120 4:00,,0.5055615542223
20131120 5:00,,0.580044209411
20131120 6:00,,0.5737027964495
20131120 7:00,,0.5795374968559
20131120 8:00,,0.5988718036744
20131120 9:00,,0.7657240331047999
20131120 10:00,,0.7190627044324
20131120 11:00,,0.6028481902169001
20131120 12:00,,0.5068341001406
20131120 13:00,,0.41458640056109997
20131120 14:00,,0.39511859746289996
20131120 15:00,,0.386163976853
20131120 16:00,,0.3668723086878
20131120 17:00,,0.2324883271621
20131120 18:00,,0.24723741957409995
20131120 19:00,,0.2480350724261
20131120 20:00,,0.30198585510810005
20131120 21:00,,0.3974784245718
20131120 22:00,,0.380230266705
20131120 23:00,,0.3514474407816
20131121 0:00,,0.2654701205901
20131121 1:00,,0.1530001527637
20131121 2:00,,0.2500981803297
20131121 3:00,,0.3830960245855
20131121 4:00,,0.43390646454049997
20131121 5:00,,0.4700291955719
20131121 6:00,,0.4823718953307
20131121 7:00,,0.5285272797532
20131121 8:00,,0.5993926350604
20131121 9:00,,0.6135385230586999
20131121 10:00,,0.503025493333
20131121 11:00,,0.44698151576129996
20131121 12:00,,0.3953975324401
20131121 13:00,,0.3504804284527
20131121 14:00,,0.2454066712185
20131121 15:00,,0.2504988758475
20131121 16:00,,0.19129279141629998
20131121 17:00,,0.1353725692832
20131121 18:00,,0.10974615398439999
20131121 19:00,,0.0926327773974
20131121 20:00,,0.1419199166107
20131121 21:00,,0.2412191060699
20131121 22:00,,0.3948121742574
20131121 23:00,,0.39505953236860003
20131122 0:00,,0.36926552783829997
20131122 1:00,,0.41212817655799994
20131122 2:00,,0.4265305434742
20131122 3:00,,0.4142049620793
20131122 4:00,,0.46291802954579997
20131122 5:00,,0.52677067503
20131122 6:00,,0.59556790554
20131122 7:00,,0.6095729934230001
20131122 8:00,,0.6219344559862
20131122 9:00,,0.6009920743330001
20131122 10:00,,0.5815058391151999
20131122 11:00,,0.5044324071749999
20131122 12:00,,0.4006166834415
20131122 13:00,,0.35095862837380004
20131122 14:00,,0.29349155224319995
20131122 15:00,,0.246105801372
20131122 16:00,,0.2459479170402
20131122 17:00,,0.22778881061
20131122 18:00,,0.2304339707405
20131122 19:00,,0.2299380144487
20131122 20:00,,0.228557052226
20131122 21:00,,0.31380546080160004
20131122 22:00,,0.4734770407246
20131122 23:00,,0.5275952859356
20131123 0:00,,0.4608757593183
20131123 1:00,,0.4691525646095
20131123 2:00,,0.3993101164596
20131123 3:00,,0.39402835987269996
20131123 4:00,,0.402493485138
20131123 5:00,,0.44669895043319996
20131123 6:00,,0.4456590345424
20131123 7:00,,0.4752229251288
20131123 8:00,,0.5906018007985999
20131123 9:00,,0.5885551993104
20131123 10:00,,0.42592373566729996
20131123 11:00,,0.3843832356863
20131123 12:00,,0.3001412233554
20131123 13:00,,0.29560522536780004
20131123 14:00,,0.341189820638
20131123 15:00,,0.33696378634720003
20131123 16:00,,0.3668723086878
20131123 17:00,,0.3386824970335
20131123 18:00,,0.2891891817319
20131123 19:00,,0.25158251770060003
20131123 20:00,,0.30776948078659994
20131123 21:00,,0.39980677366090006
20131123 22:00,,0.39881336939789996
20131123 23:00,,0.3508070342542
20131124 0:00,,0.2482381833854
20131124 1:00,,0.0888030804062
20131124 2:00,,0.061111192983306535
20131124 3:00,,0.07631383666920655
20131124 4:00,,0.1152381564287
20131124 5:00,,0.1619917059066
20131124 6:00,,0.1997913895975
20131124 7:00,,0.24802619424070002
20131124 8:00,,0.2523202158423
20131124 9:00,,0.25095084648099997
20131124 10:00,,0.2777710533393
20131124 11:00,,0.3852773803966
20131124 12:00,,0.42651172675329996
20131124 13:00,,0.4762232935554
20131124 14:00,,0.4783824269436
20131124 15:00,,0.462960164983
20131124 16:00,,0.41518646885479993
20131124 17:00,,0.39305163365889995
20131124 18:00,,0.3764855145392
20131124 19:00,,0.3759606502281
20131124 20:00,,0.39339422558590004
20131124 21:00,,0.4523110599904
20131124 22:00,,0.48129006865279994
20131124 23:00,,0.4830704234209
20131125 0:00,,0.3949111552429
20131125 1:00,,0.17396373243260002
20131125 2:00,,0.059056962366206535
20131125 3:00,,0.05421847704940654
20131125 4:00,,0.05421847704940654
20131125 5:00,,0.05421847704940654
20131125 6:00,,0.05421847704940654
20131125 7:00,,0.05421847704940654
20131125 8:00,,0.05421847704940654
20131125 9:00,,0.06111961288190654
20131125 10:00,,0.24747581862520002
20131125 11:00,,0.3856163150136
20131125 12:00,,0.3248831718829
20131125 13:00,,0.36787308148500003
20131125 14:00,,0.4015341468683
20131125 15:00,,0.4465690934905
20131125 16:00,,0.456995075662
20131125 17:00,,0.4642262769132
20131125 18:00,,0.4569407102545
20131125 19:00,,0.4471105819343
20131125 20:00,,0.40143420437889993
20131125 21:00,,0.4753479835378
20131125 22:00,,0.5057697063377
20131125 23:00,,0.4826117141726
20131126 0:00,,0.380230832824
20131126 1:00,,0.09448403184559999
20131126 2:00,,0.06036024945140654
20131126 3:00,,0.05666641206250654
20131126 4:00,,0.05780770820560654
20131126 5:00,,0.06892145321840654
20131126 6:00,,0.10318725962349999
20131126 7:00,,0.15463774666699998
20131126 8:00,,0.2013030534484
20131126 9:00,,0.1250087344097
20131126 10:00,,0.21601001042280002
20131126 11:00,,0.4134478721116
20131126 12:00,,0.5586873494854001
20131126 13:00,,0.4631131609214
20131126 14:00,,0.47242326839429993
20131126 15:00,,0.5000948653898
20131126 16:00,,0.5493199273938001
20131126 17:00,,0.5930436432915
20131126 18:00,,0.5922992595525
20131126 19:00,,0.5826024837361
20131126 20:00,,0.5913042557786
20131126 21:00,,0.6501647029225
20131126 22:00,,0.6241969447537
20131126 23:00,,0.6989293141871
20131127 0:00,,0.7697083632867999
20131127 1:00,,0.6931685893749
20131127 2:00,,0.6504042431978999
20131127 3:00,,0.6320304608023
20131127 4:00,,0.6284684842382
20131127 5:00,,0.6192709823514999
20131127 6:00,,0.5903354282743001
20131127 7:00,,0.5310777901588
20131127 8:00,,0.4400737841918
20131127 9:00,,0.0884619981301
20131127 10:00,,0.2015109809124
20131127 11:00,,0.5756729700593001
20131127 12:00,,0.5133696038965001
20131127 13:00,,0.4547700567918
20131127 14:00,,0.3708557564424
20131127 15:00,,0.07358630171380653
20131127 16:00,,0.05421847704940654
20131127 17:00,,0.05538621005700654
20131127 18:00,,0.05574609108210654
20131127 19:00,,0.05504380683640654
20131127 20:00,,0.05421847704940653
20131127 21:00,,0.059144576039306535
20131127 22:00,,0.5000948653898
20131127 23:00,,0.7135282142988
20131128 0:00,,0.7226230069016
20131128 1:00,,0.4756243574999
20131128 2:00,,0.6822208700260001
20131128 3:00,,0.5044680547076
20131128 4:00,,0.5212549494986
20131128 5:00,,0.6115339671478001
20131128 6:00,,0.5176178588118
20131128 7:00,,0.26151378365109995
20131128 8:00,,0.38524460838979996
20131128 9:00,,0.3824522662736
20131128 10:00,,0.4766721451424
20131128 11:00,,0.4635003055243
20131128 12:00,,0.4562520847557
20131128 13:00,,0.5802163545533
20131128 14:00,,0.5798648754547999
20131128 15:00,,0.5497444897748001
20131128 16:00,,0.577398492147
20131128 17:00,,0.549640341829
20131128 18:00,,0.5981634179226
20131128 19:00,,0.597575599368
20131128 20:00,,0.6004795657962
20131128 21:00,,0.6761108002953
20131128 22:00,,0.7002708098200001
20131128 23:00,,0.6912028620464
20131129 0:00,,0.6557577171925
20131129 1:00,,0.5999520236517
20131129 2:00,,0.5501751267036
20131129 3:00,,0.5206871050645
20131129 4:00,,0.5279899518353001
20131129 5:00,,0.5275952859356
20131129 6:00,,0.5368791003199
20131129 7:00,,0.566411928041
20131129 8:00,,0.5981516731974
20131129 9:00,,0.5520462779923
20131129 10:00,,0.41212817655799994
20131129 11:00,,0.4637349304483
20131129 12:00,,0.5332583012836001
20131129 13:00,,0.59556790554
20131129 14:00,,0.6228557654284
20131129 15:00,,0.6609691581905
20131129 16:00,,0.6637989540283
20131129 17:00,,0.6652627044327001
20131129 18:00,,0.6920548533479
20131129 19:00,,0.7249776490782999
20131129 20:00,,0.7540418595666
20131129 21:00,,0.7942937843711
20131129 22:00,,0.8446259911580001
20131129 23:00,,0.8512858047882
20131130 0:00,,0.8453310412999
20131130 1:00,,0.7905350409760001
20131130 2:00,,0.7448058328242
20131130 3:00,,0.6538333794619
20131130 4:00,,0.6131570216749
20131130 5:00,,0.6011604723057
20131130 6:00,,0.5944520667847001
20131130 7:00,,0.5898191725681
20131130 8:00,,0.6141230635138
20131130 9:00,,0.4800487761044
20131130 10:00,,0.4750035584631
20131130 11:00,,0.5666200172540999
20131130 12:00,,0.6178133963554
20131130 13:00,,0.6607143596571
20131130 14:00,,0.7340754618815
20131130 15:00,,0.8039812371946
20131130 16:00,,0.7231831682904999
20131130 17:00,,0.6404821339992
20131130 18:00,,0.7027592358291
20131130 19:00,,0.7248016669065
20131130 20:00,,0.8294934321199999
20131130 21:00,,0.8583044004529999
20131130 22:00,,0.8424886848065001
20131130 23:00,,0.7866059766
20131201 0:00,,0.6452365012038
